,alpha,num_trajectories,max_matched_dist
0,0.0,19,0.009969450324756013
1,0.1,21,0.011358462263880598
2,0.2,21,0.011358462263880598
3,0.30000000000000004,21,0.011358462263880598
4,0.4,21,0.011358462263880598
5,0.5,21,0.011358462263880598
6,0.6000000000000001,21,0.011358462263880598
7,0.7000000000000001,22,0.011358462263880598
8,0.8,23,0.011358462263880598
9,0.9,37,0.014285976729335355
10,1.0,36,0.05392759107564718
