,alpha,num_trajectories,max_matched_dist
0,0.0,51,0.025367156208277702
1,0.1,17,0.025367156208277702
2,0.2,17,0.025367156208277702
3,0.30000000000000004,17,0.025367156208277702
4,0.4,17,0.025367156208277702
5,0.5,17,0.025367156208277702
6,0.6000000000000001,17,0.025367156208277702
7,0.7000000000000001,17,0.025367156208277702
8,0.8,17,0.025367156208277702
9,0.9,17,0.025367156208277702
10,1.0,20,0.09613744206886349
