,alpha,num_trajectories,max_matched_dist
0,0.0,41,0.06623761690036863
1,0.1,41,0.06623761690036863
2,0.2,34,0.06623761690036863
3,0.30000000000000004,34,0.06623761690036863
4,0.4,36,0.06623761690036863
5,0.5,36,0.06623761690036863
6,0.6000000000000001,33,0.06623761690036863
7,0.7000000000000001,38,0.06623761690036863
8,0.8,26,0.2187873865988622
9,0.9,27,0.2187873865988622
10,1.0,27,0.10450928891868894
