,alpha,num_trajectories,max_matched_dist
0,0.0,36,0.05676162666666673
1,0.1,29,0.07083193865864712
2,0.2,27,0.07083193865864712
3,0.30000000000000004,32,0.07083193865864712
4,0.4,32,0.07083193865864712
5,0.5,34,0.07083193865864712
6,0.6000000000000001,37,0.07083193865864712
7,0.7000000000000001,38,0.0685285046552418
8,0.8,40,0.0685285046552418
9,0.9,43,0.09521716679847086
10,1.0,34,0.14798543173761003
