,alpha,num_trajectories,max_matched_dist
0,0.0,61,0.026933962520090126
1,0.1,57,0.026933962520090126
2,0.2,56,0.03839665833333333
3,0.30000000000000004,57,0.020929022556238675
4,0.4,55,0.026933962520090126
5,0.5,55,0.026933962520090126
6,0.6000000000000001,56,0.06399500135898266
7,0.7000000000000001,56,0.040301971690945695
8,0.8,58,0.06399500135898266
9,0.9,62,0.06845580062968054
10,1.0,261,0.033840994625274026
