,alpha,m,max_matched_dist,num_trajectories
0,0.0,0.5,0.006678315000000046,260
1,0.0,0.51,0.006678315000000046,255
2,0.0,0.52,0.011685028333333403,252
3,0.0,0.53,0.011685028333333403,254
4,0.0,0.54,0.011685028333333403,256
5,0.0,0.55,0.011685028333333403,253
6,0.0,0.56,0.011685028333333403,244
7,0.0,0.57,0.011685028333333403,245
8,0.0,0.58,0.011685028333333403,244
9,0.0,0.59,0.011685028333333403,242
10,0.0,0.6,0.011685028333333403,236
11,0.0,0.61,0.011685028333333403,231
12,0.0,0.62,0.011685028333333403,229
13,0.0,0.63,0.011685028333333403,230
14,0.0,0.64,0.011685028333333403,224
15,0.0,0.65,0.011685028333333403,212
16,0.0,0.66,0.011685028333333403,212
17,0.0,0.67,0.015060666666666667,206
18,0.0,0.68,0.015060666666666667,200
19,0.0,0.69,0.015060666666666667,202
20,0.0,0.7,0.015061670000000027,204
21,0.0,0.71,0.015061670000000027,188
22,0.0,0.72,0.015061670000000027,185
23,0.0,0.73,0.015061670000000027,181
24,0.0,0.74,0.015061670000000027,177
25,0.0,0.75,0.015061670000000027,173
26,0.0,0.76,0.015061670000000027,166
27,0.0,0.77,0.015061670000000027,156
28,0.0,0.78,0.015061670000000027,154
29,0.0,0.79,0.015061670000000027,151
30,0.0,0.8,0.015061670000000027,146
31,0.0,0.81,0.015061670000000027,135
32,0.0,0.82,0.015061670000000027,136
33,0.0,0.83,0.026933962520090126,133
34,0.0,0.84,0.050958075795272464,124
35,0.0,0.85,0.050958075795272464,123
36,0.0,0.86,0.050958075795272464,122
37,0.0,0.87,0.12142362336378049,122
38,0.0,0.88,0.12142362336378049,126
39,0.0,0.89,0.12142362336378049,121
40,0.0,0.9,0.12142362336378049,122
41,0.0,0.91,0.18591936941064818,120
42,0.0,0.92,0.18591936941064818,121
43,0.0,0.93,0.18591936941064818,127
44,0.0,0.94,0.18591936941064818,137
45,0.0,0.95,0.16715450875103618,141
46,0.0,0.96,0.6277333912951513,156
47,0.0,0.97,0.6277333912951513,167
48,0.0,0.98,0.6277333912951513,187
49,0.0,0.99,0.6277333912951513,188
50,0.0,1.0,0.6277333912951513,193
51,0.1,0.5,0.020929022556238675,255
52,0.1,0.51,0.020929022556238675,254
53,0.1,0.52,0.020929022556238675,255
54,0.1,0.53,0.020929022556238675,265
55,0.1,0.54,0.020929022556238675,263
56,0.1,0.55,0.011685028333333403,259
57,0.1,0.56,0.011685028333333403,246
58,0.1,0.57,0.011685028333333403,241
59,0.1,0.58,0.011685028333333403,233
60,0.1,0.59,0.011685028333333403,231
61,0.1,0.6,0.011685028333333403,232
62,0.1,0.61,0.011685028333333403,224
63,0.1,0.62,0.011685028333333403,228
64,0.1,0.63,0.011685028333333403,225
65,0.1,0.64,0.011685028333333403,223
